col_1,col_2,col_3,nom_commune,longitude,latitude
saint-dizier-l-eveque,SAINT-DIZIER-L'EVEQUE,saint dizier l eveque,Saint-Dizier-l'Évêque,6.96667,47.4667
sevenans,SEVENANS,sevenans,Sevenans,6.86667,47.5833
lebetain,LEBETAIN,lebetain,Lebetain,6.98333,47.4833
lachapelle-sous-chaux,LACHAPELLE-SOUS-CHAUX,lachapelle sous chaux,Lachapelle-sous-Chaux,6.81667,47.7
buc-90,BUC,buc,Buc,6.78333,47.6167
grange-90,LAGRANGE,lagrange,Grange,6.98333,47.6833
dorans,DORANS,dorans,Dorans,6.83333,47.5833
thiancourt,THIANCOURT,thiancourt,Thiancourt,7,47.5333
eguenigue,EGUENIGUE,eguenigue,Eguenigue,6.93333,47.6667
faverois,FAVEROIS,faverois,Faverois,7.03333,47.5167
anjoutey,ANJOUTEY,anjoutey,Anjoutey,6.93333,47.7
villars-le-sec,VILLARS-LE-SEC,villars le sec,Villars-le-Sec,7,47.45
chaux-90,CHAUX,chaux,Chaux,6.83333,47.7167
florimont,FLORIMONT,florimont,Florimont,7.06667,47.5
beaucourt,BEAUCOURT,beaucourt,Beaucourt,6.91667,47.4833
vetrigne,VETRIGNE,vetrigne,Vétrigne,6.9,47.6667
montbouton,MONTBOUTON,montbouton,Montbouton,6.91667,47.4667
fontenelle-90,FONTENELLE,fontenelle,Fontenelle,6.95,47.6167
chavannes-les-grands,CHAVANNES-LES-GRANDS,chavannes les grands,Chavannes-les-Grands,07.05,47.5833
lacollonge,LACOLLONGE,lacollonge,Lacollonge,6.96667,47.6667
bretagne-90,BRETAGNE,bretagne,Bretagne,7,47.6
lepuix-neuf,LEPUIX-NEUF,lepuix neuf,Lepuix-Neuf,7.1,47.5333
recouvrance,RECOUVRANCE,recouvrance,Recouvrance,6.98333,47.5667
janvry-91,JANVRY,janvry,Janvry,2.15,48.65
brunoy,BRUNOY,brunoy,Brunoy,2.5,48.7
boissy-sous-saint-yon,BOISSY-SOUS-SAINT-YON,boissy sous saint yon,Boissy-sous-Saint-Yon,2.21667,48.55
villebon-sur-yvette,VILLEBON-SUR-YVETTE,villebon sur yvette,Villebon-sur-Yvette,2.25,48.7
monnerville,MONNERVILLE,monnerville,Monnerville,02.05,48.35
gironville-sur-essonne,GIRONVILLE-SUR-ESSONNE,gironville sur essonne,Gironville-sur-Essonne,2.37806,48.3731
saint-hilaire-91,SAINT-HILAIRE,saint hilaire,Saint-Hilaire,2.06667,48.4333
evry-91,EVRY,evry,Évry,2.45,48.6333
leudeville,LEUDEVILLE,leudeville,Leudeville,2.31667,48.5667
valpuiseaux,VALPUISEAUX,valpuiseaux,Valpuiseaux,2.31667,48.3833
dourdan,DOURDAN,dourdan,Dourdan,2.01667,48.5333
estouches,ESTOUCHES,estouches,Estouches,2.13333,48.3
draveil,DRAVEIL,draveil,Draveil,2.41667,48.6833
marolles-en-beauce,MAROLLES-EN-BEAUCE,marolles en beauce,Marolles-en-Beauce,2.2,48.3667
mennecy,MENNECY,mennecy,Mennecy,2.43333,48.5667
grigny-91,GRIGNY,grigny,Grigny,2.38333,48.65
vert-le-petit,VERT-LE-PETIT,vert le petit,Vert-le-Petit,2.36667,48.55
oncy-sur-ecole,ONCY-SUR-ECOLE,oncy sur ecole,Oncy-sur-École,2.47334,48.3831
guillerval,GUILLERVAL,guillerval,Guillerval,2.1,48.3667
wissous,WISSOUS,wissous,Wissous,2.33333,48.7333
vayres-sur-essonne,VAYRES-SUR-ESSONNE,vayres sur essonne,Vayres-sur-Essonne,2.35889,48.4328
abbeville-la-riviere,ABBEVILLE-LA-RIVIERE,abbeville la riviere,Abbéville-la-Rivière,2.16667,48.35
avrainville-91,AVRAINVILLE,avrainville,Avrainville,2.25,48.5667
ris-orangis,RIS-ORANGIS,ris orangis,Ris-Orangis,2.41667,48.65
bures-sur-yvette,BURES-SUR-YVETTE,bures sur yvette,Bures-sur-Yvette,2.16667,48.7
palaiseau,PALAISEAU,palaiseau,Palaiseau,2.25,48.7167
arpajon,ARPAJON,arpajon,Arpajon,2.25,48.5833
guigneville-sur-essonne,GUIGNEVILLE-SUR-ESSONNE,guigneville sur essonne,Guigneville-sur-Essonne,2.35306,48.4675
epinay-sur-orge,EPINAY-SUR-ORGE,epinay sur orge,Épinay-sur-Orge,2.33333,48.6667
blandy-91,BLANDY,blandy,Blandy,2.25833,48.3167
boussy-saint-antoine,BOUSSY-SAINT-ANTOINE,boussy saint antoine,Boussy-Saint-Antoine,2.53333,48.6833
villabe,VILLABE,villabe,Villabé,2.45,48.5833
ville-du-bois,LA VILLE-DU-BOIS,la ville du bois,La Ville-du-Bois,2.26667,48.65
angervilliers,ANGERVILLIERS,angervilliers,Angervilliers,2.06667,48.5833
echarcon,ECHARCON,echarcon,Écharcon,2.4,48.5667
ormoy-91,ORMOY,ormoy,Ormoy,2.43333,48.5667
cerny,CERNY,cerny,Cerny,2.31667,48.4667
verrieres-le-buisson,VERRIERES-LE-BUISSON,verrieres le buisson,Verrières-le-Buisson,2.26667,48.75
boissy-le-cutte,BOISSY-LE-CUTTE,boissy le cutte,Boissy-le-Cutté,2.28333,48.4667
crosne,CROSNE,crosne,Crosne,2.45,48.7167
moigny-sur-ecole,MOIGNY-SUR-ECOLE,moigny sur ecole,Moigny-sur-École,2.45695,48.4328
longpont-sur-orge,LONGPONT-SUR-ORGE,longpont sur orge,Longpont-sur-Orge,2.28333,48.6333
mondeville-91,MONDEVILLE,mondeville,Mondeville,2.41667,48.4833
saint-michel-sur-orge,SAINT-MICHEL-SUR-ORGE,saint michel sur orge,Saint-Michel-sur-Orge,2.3,48.6333
ballainvilliers,BALLAINVILLIERS,ballainvilliers,Ballainvilliers,2.28333,48.6667
villejust,VILLEJUST,villejust,Villejust,2.23333,48.6833
saint-escobille,SAINT-ESCOBILLE,saint escobille,Saint-Escobille,1.96667,48.4333
saint-pierre-du-perray,SAINT-PIERRE-DU-PERRAY,saint pierre du perray,Saint-Pierre-du-Perray,2.5,48.6167
merobert,MEROBERT,merobert,Mérobert,2,48.4167
ballancourt-sur-essonne,BALLANCOURT-SUR-ESSONNE,ballancourt sur essonne,Ballancourt-sur-Essonne,2.38556,48.5256
maisse,MAISSE,maisse,Maisse,2.38333,48.4
chamarande,CHAMARANDE,chamarande,Chamarande,2.21667,48.5167
milly-la-foret,MILLY-LA-FORET,milly la foret,Milly-la-Forêt,2.46667,48.4
breux-jouy,BREUX-JOUY,breux jouy,Breux-Jouy,2.155,48.5595
plessis-pate,LE PLESSIS-PATE,le plessis pate,Le Plessis-Pâté,2.31667,48.6167
auvers-saint-georges,AUVERS-SAINT-GEORGES,auvers saint georges,Auvers-Saint-Georges,2.23333,48.4833
auvernaux,AUVERNAUX,auvernaux,Auvernaux,2.48333,48.5333
morsang-sur-seine,MORSANG-SUR-SEINE,morsang sur seine,Morsang-sur-Seine,2.5,48.5667
vigneux-sur-seine,VIGNEUX-SUR-SEINE,vigneux sur seine,Vigneux-sur-Seine,2.41667,48.7
champcueil,CHAMPCUEIL,champcueil,Champcueil,2.45,48.5167
courcouronnes,COURCOURONNES,courcouronnes,Courcouronnes,2.4,48.6167
boigneville,BOIGNEVILLE,boigneville,Boigneville,2.36667,48.3333
etrechy-91,ETRECHY,etrechy,Étréchy,2.2,48.5
authon-la-plaine,AUTHON-LA-PLAINE,authon la plaine,Authon-la-Plaine,1.95,48.45
boissy-la-riviere,BOISSY-LA-RIVIERE,boissy la riviere,Boissy-la-Rivière,2.15,48.3667
saintry-sur-seine,SAINTRY-SUR-SEINE,saintry sur seine,Saintry-sur-Seine,2.5,48.6
montlhery,MONTLHERY,montlhery,Montlhéry,2.26667,48.6333
fleury-merogis,FLEURY-MEROGIS,fleury merogis,Fleury-Mérogis,2.36667,48.6333
saint-sulpice-de-favieres,SAINT-SULPICE-DE-FAVIERES,saint sulpice de favieres,Saint-Sulpice-de-Favières,2.18333,48.5333
varennes-jarcy,VARENNES-JARCY,varennes jarcy,Varennes-Jarcy,2.55972,48.6781
videlles,VIDELLES,videlles,Videlles,2.43333,48.4667
quincy-sous-senart,QUINCY-SOUS-SENART,quincy sous senart,Quincy-sous-Sénart,2.53333,48.6667
orveau,ORVEAU,orveau,Orveau,2.28333,48.45
granges-le-roi,LES GRANGES-LE-ROI,les granges le roi,Granges-le-Roi,2.01667,48.5
gometz-le-chatel,GOMETZ-LE-CHATEL,gometz le chatel,Gometz-le-Châtel,2.13333,48.6833
boutigny-sur-essonne,BOUTIGNY-SUR-ESSONNE,boutigny sur essonne,Boutigny-sur-Essonne,2.3775,48.4359
mereville-91,MEREVILLE,mereville,Méréville,2.08333,48.3167
boutervilliers,BOUTERVILLIERS,boutervilliers,Boutervilliers,02.05,48.45
mauchamps,MAUCHAMPS,mauchamps,Mauchamps,2.18333,48.5333
igny-91,IGNY,igny,Igny,2.21667,48.7333
viry-chatillon,VIRY-CHATILLON,viry chatillon,Viry-Châtillon,2.38333,48.6667
bouville-91,BOUVILLE,bouville,Bouville,2.3,48.4333
etampes,ETAMPES,etampes,Étampes,2.15,48.4333
gometz-la-ville,GOMETZ-LA-VILLE,gometz la ville,Gometz-la-Ville,2.11667,48.6667
arrancourt,ARRANCOURT,arrancourt,Arrancourt,2.16667,48.3333
bievres-91,BIEVRES,bievres,Bièvres,2.21667,48.75
d-huison-longueville,D'HUISON-LONGUEVILLE,d huison longueville,D'Huison-Longueville,2.33333,48.45
chatignonville,CHATIGNONVILLE,chatignonville,Chatignonville,1.93333,48.4667
dannemois,DANNEMOIS,dannemois,Dannemois,2.46667,48.45
chevannes-91,CHEVANNES,chevannes,Chevannes,2.43333,48.5333
forges-les-bains,FORGES-LES-BAINS,forges les bains,Forges-les-Bains,2.1,48.6167
angerville-91,ANGERVILLE,angerville,Angerville,2,48.3167
corbeil-essonnes,CORBEIL-ESSONNES,corbeil essonnes,Corbeil-Essonnes,2.48333,48.6
val-saint-germain,LE VAL-SAINT-GERMAIN,le val saint germain,Le Val-Saint-Germain,2.06667,48.5667
puiselet-le-marais,PUISELET-LE-MARAIS,puiselet le marais,Puiselet-le-Marais,2.26667,48.4
bois-herpin,BOIS-HERPIN,bois herpin,Bois-Herpin,2.23333,48.3667
orsay,ORSAY,orsay,Orsay,2.18333,48.7
tigery,TIGERY,tigery,Tigery,2.5,48.6333
fontenay-le-vicomte,FONTENAY-LE-VICOMTE,fontenay le vicomte,Fontenay-le-Vicomte,2.4,48.55
massy-91,MASSY,massy,Massy,2.28333,48.7333
ferte-alais,LA FERTE-ALAIS,la ferte alais,La Ferté-Alais,2.35,48.4833
yerres,YERRES,yerres,Yerres,2.5,48.7167
paray-vieille-poste,PARAY-VIEILLE-POSTE,paray vieille poste,Paray-Vieille-Poste,2.36667,48.7167
saint-germain-les-arpajon,SAINT-GERMAIN-LES-ARPAJON,saint germain les arpajon,Saint-Germain-lès-Arpajon,2.25,48.6
saint-maurice-montcouronne,SAINT-MAURICE-MONTCOURONNE,saint maurice montcouronne,Saint-Maurice-Montcouronne,2.11667,48.5833
gif-sur-yvette,GIF-SUR-YVETTE,gif sur yvette,Gif-sur-Yvette,2.13333,48.6833
pussay,PUSSAY,pussay,Pussay,2,48.35
morangis-91,MORANGIS,morangis,Morangis,2.33333,48.7
villiers-sur-orge,VILLIERS-SUR-ORGE,villiers sur orge,Villiers-sur-Orge,2.3,48.65
foret-sainte-croix,LA FORET-SAINTE-CROIX,la foret sainte croix,La Forêt-Sainte-Croix,2.23333,48.3833
guibeville,GUIBEVILLE,guibeville,Guibeville,2.26667,48.5667
chilly-mazarin,CHILLY-MAZARIN,chilly mazarin,Chilly-Mazarin,2.3,48.7
champmotteux,CHAMPMOTTEUX,champmotteux,Champmotteux,2.31667,48.35
bouray-sur-juine,BOURAY-SUR-JUINE,bouray sur juine,Bouray-sur-Juine,2.3,48.5167
soisy-sur-ecole,SOISY-SUR-ECOLE,soisy sur ecole,Soisy-sur-École,2.48333,48.4667
souzy-la-briche,SOUZY-LA-BRICHE,souzy la briche,Souzy-la-Briche,2.15,48.5333
norville-91,LA NORVILLE,la norville,La Norville,2.26667,48.5833
epinay-sous-senart,EPINAY-SOUS-SENART,epinay sous senart,Épinay-sous-Sénart,2.51667,48.6833
brieres-les-scelles,BRIERES-LES-SCELLES,brieres les scelles,Brières-les-Scellés,2.13333,48.45
nainville-les-roches,NAINVILLE-LES-ROCHES,nainville les roches,Nainville-les-Roches,2.5,48.5
ulis,LES ULIS,les ulis,Ulis,2.1675,48.6823
athis-mons,ATHIS-MONS,athis mons,Athis-Mons,2.4,48.7167
leuville-sur-orge,LEUVILLE-SUR-ORGE,leuville sur orge,Leuville-sur-Orge,2.25,48.6167
soisy-sur-seine,SOISY-SUR-SEINE,soisy sur seine,Soisy-sur-Seine,2.45,48.65
fontenay-les-briis,FONTENAY-LES-BRIIS,fontenay les briis,Fontenay-lès-Briis,2.15,48.6167
saint-cyr-la-riviere,SAINT-CYR-LA-RIVIERE,saint cyr la riviere,Saint-Cyr-la-Rivière,2.13333,48.35
lisses,LISSES,lisses,Lisses,2.41667,48.6
baulne,BAULNE,baulne,Baulne,2.35,48.5
briis-sous-forges,BRIIS-SOUS-FORGES,briis sous forges,Briis-sous-Forges,2.11667,48.6167
nozay-91,NOZAY,nozay,Nozay,2.23333,48.65
ormoy-la-riviere,ORMOY-LA-RIVIERE,ormoy la riviere,Ormoy-la-Rivière,2.15,48.4
champlan,CHAMPLAN,champlan,Champlan,2.26667,48.7
roinvilliers,ROINVILLIERS,roinvilliers,Roinvilliers,2.23333,48.35
richarville,RICHARVILLE,richarville,Richarville,2,48.4667
courson-monteloup,COURSON-MONTELOUP,courson monteloup,Courson-Monteloup,2.15,48.6
congerville-thionville,CONGERVILLE-THIONVILLE,congerville thionville,Congerville-Thionville,1.99445,48.3778
marcoussis,MARCOUSSIS,marcoussis,Marcoussis,2.23333,48.6333
boullay-les-troux,BOULLAY-LES-TROUX,boullay les troux,Boullay-les-Troux,02.05,48.6833
foret-le-roi,LA FORET-LE-ROI,la foret le roi,La Forêt-le-Roi,2.03333,48.4833
vaugrigneuse,VAUGRIGNEUSE,vaugrigneuse,Vaugrigneuse,2.11667,48.6
janville-sur-juine,JANVILLE-SUR-JUINE,janville sur juine,Janville-sur-Juine,2.26667,48.5167
etiolles,ETIOLLES,etiolles,Étiolles,2.46667,48.6333
linas,LINAS,linas,Linas,2.26667,48.6333
saclas,SACLAS,saclas,Saclas,2.11667,48.3667
chauffour-les-etrechy,CHAUFFOUR-LES-ETRECHY,chauffour les etrechy,Chauffour-lès-Étréchy,2.16667,48.5
saint-jean-de-beauregard,SAINT-JEAN-DE-BEAUREGARD,saint jean de beauregard,Saint-Jean-de-Beauregard,2.16667,48.6667
morsang-sur-orge,MORSANG-SUR-ORGE,morsang sur orge,Morsang-sur-Orge,2.35,48.6667
juvisy-sur-orge,JUVISY-SUR-ORGE,juvisy sur orge,Juvisy-sur-Orge,2.38333,48.6833
chalo-saint-mars,CHALO-SAINT-MARS,chalo saint mars,Chalo-Saint-Mars,2.06667,48.4333
vauhallan,VAUHALLAN,vauhallan,Vauhallan,2.2,48.7333
chalou-moulineux,CHALOU-MOULINEUX,chalou moulineux,Chalou-Moulineux,2.01667,48.3833
vert-le-grand,VERT-LE-GRAND,vert le grand,Vert-le-Grand,2.36667,48.5667
montgeron,MONTGERON,montgeron,Montgeron,2.45,48.7
saulx-les-chartreux,SAULX-LES-CHARTREUX,saulx les chartreux,Saulx-les-Chartreux,2.26667,48.6833
pecqueuse,PECQUEUSE,pecqueuse,Pecqueuse,02.05,48.65
corbreuse,CORBREUSE,corbreuse,Corbreuse,1.95,48.5
bretigny-sur-orge,BRETIGNY-SUR-ORGE,bretigny sur orge,Brétigny-sur-Orge,2.31667,48.6167
boissy-le-sec,BOISSY-LE-SEC,boissy le sec,Boissy-le-Sec,2.08333,48.4667
villemoisson-sur-orge,VILLEMOISSON-SUR-ORGE,villemoisson sur orge,Villemoisson-sur-Orge,2.31667,48.6667
saint-cheron-91,SAINT-CHERON,saint cheron,Saint-Chéron,2.11667,48.55
bondoufle,BONDOUFLE,bondoufle,Bondoufle,2.38333,48.6167
coudray-montceaux,LE COUDRAY-MONTCEAUX,le coudray montceaux,Le Coudray-Montceaux,2.5,48.5667
roinville-91,ROINVILLE,roinville,Roinville,2.03333,48.5333
brouy,BROUY,brouy,Brouy,2.26667,48.3167
saint-vrain-91,SAINT-VRAIN,saint vrain,Saint-Vrain,2.33333,48.5333
sermaise-91,SERMAISE,sermaise,Sermaise,2.08333,48.5333
saint-aubin-91,SAINT-AUBIN,saint aubin,Saint-Aubin,2.13333,48.7167
villeneuve-sur-auvers,VILLENEUVE-SUR-AUVERS,villeneuve sur auvers,Villeneuve-sur-Auvers,2.25,48.4667
saclay,SACLAY,saclay,Saclay,2.16667,48.7333
egly,EGLY,egly,Égly,2.21667,48.5833
morigny-champigny,MORIGNY-CHAMPIGNY,morigny champigny,Morigny-Champigny,2.2,48.45
prunay-sur-essonne,PRUNAY-SUR-ESSONNE,prunay sur essonne,Prunay-sur-Essonne,2.37361,48.3575
saint-germain-les-corbeil,SAINT-GERMAIN-LES-CORBEIL,saint germain les corbeil,Saint-Germain-lès-Corbeil,2.48333,48.6167
buno-bonnevaux,BUNO-BONNEVAUX,buno bonnevaux,Buno-Bonnevaux,2.38333,48.35
torfou-91,TORFOU,torfou,Torfou,2.23333,48.5333
fontaine-la-riviere,FONTAINE-LA-RIVIERE,fontaine la riviere,Fontaine-la-Rivière,2.15,48.35
itteville,ITTEVILLE,itteville,Itteville,2.33333,48.5167
breuillet-91,BREUILLET,breuillet,Breuillet,2.16667,48.5667
villiers-le-bacle,VILLIERS-LE-BACLE,villiers le bacle,Villiers-le-Bâcle,2.11667,48.7167
cheptainville,CHEPTAINVILLE,cheptainville,Cheptainville,2.26667,48.55
lardy,LARDY,lardy,Lardy,2.26667,48.5167
marolles-en-hurepoix,MAROLLES-EN-HUREPOIX,marolles en hurepoix,Marolles-en-Hurepoix,2.3,48.5667
villeconin,VILLECONIN,villeconin,Villeconin,2.11667,48.5167
sainte-genevieve-des-bois-91,SAINTE-GENEVIEVE-DES-BOIS,sainte genevieve des bois,Sainte-Geneviève-des-Bois,2.33333,48.6333
bruyeres-le-chatel,BRUYERES-LE-CHATEL,bruyeres le chatel,Bruyères-le-Châtel,2.2,48.6
savigny-sur-orge,SAVIGNY-SUR-ORGE,savigny sur orge,Savigny-sur-Orge,2.35,48.6667
saint-cyr-sous-dourdan,SAINT-CYR-SOUS-DOURDAN,saint cyr sous dourdan,Saint-Cyr-sous-Dourdan,2.03333,48.5667
ollainville-91,OLLAINVILLE,ollainville,Ollainville,2.21667,48.5833
mespuits,MESPUITS,mespuits,Mespuits,2.26667,48.35
plessis-saint-benoist,PLESSIS-SAINT-BENOIST,plessis saint benoist,Plessis-Saint-Benoist,2,48.4333
courdimanche-sur-essonne,COURDIMANCHE-SUR-ESSONNE,courdimanche sur essonne,Courdimanche-sur-Essonne,2.37778,48.4181
courances,COURANCES,courances,Courances,2.46667,48.4333
limours,LIMOURS,limours,Limours,2.08333,48.65
molieres-91,LES MOLIERES,les molieres,Molières,2.06667,48.6667
longjumeau,LONGJUMEAU,longjumeau,Longjumeau,2.3,48.7
saint-yon,SAINT-YON,saint yon,Saint-Yon,2.18333,48.5667
neuilly-sur-seine,NEUILLY-SUR-SEINE,neuilly sur seine,Neuilly-sur-Seine,2.26667,48.8833
chatillon-92,CHATILLON,chatillon,Châtillon,2.28333,48.8
bois-colombes,BOIS-COLOMBES,bois colombes,Bois-Colombes,2.26667,48.9167
puteaux,PUTEAUX,puteaux,Puteaux,2.23333,48.8667
clamart,CLAMART,clamart,Clamart,2.26667,48.8
meudon,MEUDON,meudon,Meudon,2.24167,48.8083
marnes-la-coquette,MARNES-LA-COQUETTE,marnes la coquette,Marnes-la-Coquette,2.175,48.8333
issy-les-moulineaux,ISSY-LES-MOULINEAUX,issy les moulineaux,Issy-les-Moulineaux,2.26667,48.8167
vaucresson,VAUCRESSON,vaucresson,Vaucresson,2.175,48.8333
rueil-malmaison,RUEIL-MALMAISON,rueil malmaison,Rueil-Malmaison,2.2,48.8833
antony,ANTONY,antony,Antony,2.3,48.75
plessis-robinson,LE PLESSIS-ROBINSON,le plessis robinson,Le Plessis-Robinson,2.26667,48.7833
levallois-perret,LEVALLOIS-PERRET,levallois perret,Levallois-Perret,2.28333,48.9
boulogne-billancourt,BOULOGNE-BILLANCOURT,boulogne billancourt,Boulogne-Billancourt,2.25,48.8333
asnieres-sur-seine,ASNIERES-SUR-SEINE,asnieres sur seine,Asnières-sur-Seine,2.28556,48.9112
colombes,COLOMBES,colombes,Colombes,2.25,48.9167
fontenay-aux-roses,FONTENAY-AUX-ROSES,fontenay aux roses,Fontenay-aux-Roses,2.28333,48.7833
garches,GARCHES,garches,Garches,2.18333,48.8417
villeneuve-la-garenne,VILLENEUVE-LA-GARENNE,villeneuve la garenne,Villeneuve-la-Garenne,2.33333,48.9333
courbevoie,COURBEVOIE,courbevoie,Courbevoie,2.25222,48.8973
montrouge,MONTROUGE,montrouge,Montrouge,2.31667,48.8167
chatenay-malabry,CHATENAY-MALABRY,chatenay malabry,Châtenay-Malabry,2.26667,48.7667
clichy,CLICHY,clichy,Clichy,2.3,48.9
vanves,VANVES,vanves,Vanves,2.3,48.8333
ville-d-avray,VILLE-D'AVRAY,ville d avray,Ville-d'Avray,2.19167,48.825
suresnes,SURESNES,suresnes,Suresnes,2.23333,48.8667
sevres,SEVRES,sevres,Sèvres,2.2,48.8167
sceaux-92,SCEAUX,sceaux,Sceaux,2.28333,48.7833
chaville,CHAVILLE,chaville,Chaville,2.2,48.8
garenne-colombes,LA GARENNE-COLOMBES,la garenne colombes,La Garenne-Colombes,2.25,48.9
gennevilliers,GENNEVILLIERS,gennevilliers,Gennevilliers,2.3,48.9333
nanterre,NANTERRE,nanterre,Nanterre,2.2,48.9
saint-cloud,SAINT-CLOUD,saint cloud,Saint-Cloud,2.21667,48.8417
malakoff,MALAKOFF,malakoff,Malakoff,2.3,48.8167
bagneux-92,BAGNEUX,bagneux,Bagneux,2.3,48.8
bourg-la-reine,BOURG-LA-REINE,bourg la reine,Bourg-la-Reine,2.31667,48.775
bourget,LE BOURGET,le bourget,Le Bourget,2.41667,48.9333
bagnolet,BAGNOLET,bagnolet,Bagnolet,2.41667,48.8667
courneuve,LA COURNEUVE,la courneuve,La Courneuve,2.38333,48.9167
pavillons-sous-bois,LES PAVILLONS-SOUS-BOIS,les pavillons sous bois,Pavillons-sous-Bois,2.51667,48.9
sevran,SEVRAN,sevran,Sevran,2.53333,48.9333
villemomble,VILLEMOMBLE,villemomble,Villemomble,2.5,48.8833
montreuil-93,MONTREUIL,montreuil,Montreuil,2.43333,48.8667
livry-gargan,LIVRY-GARGAN,livry gargan,Livry-Gargan,2.55,48.9167
aulnay-sous-bois,AULNAY-SOUS-BOIS,aulnay sous bois,Aulnay-sous-Bois,2.51667,48.95
dugny,DUGNY,dugny,Dugny,2.41667,48.95
coubron,COUBRON,coubron,Coubron,2.58333,48.9167
villetaneuse,VILLETANEUSE,villetaneuse,Villetaneuse,2.34167,48.9583
raincy,LE RAINCY,le raincy,Le Raincy,2.51667,48.9
saint-denis-93,SAINT-DENIS,saint denis,Saint-Denis,2.35833,48.9333
lilas,LES LILAS,les lilas,Lilas,2.43333,48.8833
clichy-sous-bois,CLICHY-SOUS-BOIS,clichy sous bois,Clichy-sous-Bois,2.55,48.9167
noisy-le-grand,NOISY-LE-GRAND,noisy le grand,Noisy-le-Grand,2.56667,48.85
romainville,ROMAINVILLE,romainville,Romainville,2.43333,48.8833
aubervilliers,AUBERVILLIERS,aubervilliers,Aubervilliers,2.38333,48.9167
noisy-le-sec,NOISY-LE-SEC,noisy le sec,Noisy-le-Sec,2.46667,48.8833
villepinte-93,VILLEPINTE,villepinte,Villepinte,2.53333,48.9667
bobigny,BOBIGNY,bobigny,Bobigny,2.45,48.9
pierrefitte-sur-seine,PIERREFITTE-SUR-SEINE,pierrefitte sur seine,Pierrefitte-sur-Seine,2.36667,48.9667
tremblay-en-france,TREMBLAY-EN-FRANCE,tremblay en france,Tremblay-en-France,2.57639,48.9562
vaujours,VAUJOURS,vaujours,Vaujours,2.56667,48.9333
montfermeil,MONTFERMEIL,montfermeil,Montfermeil,2.56667,48.9
île-saint-denis,L'ILE-SAINT-DENIS,l ile saint denis,L'Île-Saint-Denis,2.33333,48.9333
pre-saint-gervais,LE PRE-SAINT-GERVAIS,le pre saint gervais,Le Pré-Saint-Gervais,2.4,48.8833
stains,STAINS,stains,Stains,2.38333,48.95
pantin,PANTIN,pantin,Pantin,2.4,48.9
neuilly-plaisance,NEUILLY-PLAISANCE,neuilly plaisance,Neuilly-Plaisance,2.51667,48.8667
rosny-sous-bois,ROSNY-SOUS-BOIS,rosny sous bois,Rosny-sous-Bois,2.48333,48.8667
saint-ouen-93,SAINT-OUEN,saint ouen,Saint-Ouen,2.33333,48.9
gournay-sur-marne,GOURNAY-SUR-MARNE,gournay sur marne,Gournay-sur-Marne,2.56667,48.8667
bondy,BONDY,bondy,Bondy,2.46667,48.9
epinay-sur-seine,EPINAY-SUR-SEINE,epinay sur seine,Épinay-sur-Seine,2.30833,48.95
neuilly-sur-marne,NEUILLY-SUR-MARNE,neuilly sur marne,Neuilly-sur-Marne,2.53333,48.85
drancy,DRANCY,drancy,Drancy,2.45,48.9333
blanc-mesnil,LE BLANC-MESNIL,le blanc mesnil,Le Blanc-Mesnil,2.45,48.9333
gagny,GAGNY,gagny,Gagny,2.53333,48.8833
fontenay-sous-bois,FONTENAY-SOUS-BOIS,fontenay sous bois,Fontenay-sous-Bois,2.48333,48.85
santeny,SANTENY,santeny,Santeny,2.56667,48.7167
haÿ-les-roses,L'HAY-LES-ROSES,l hay les roses,L'Haÿ-les-Roses,2.33333,48.7833
limeil-brevannes,LIMEIL-BREVANNES,limeil brevannes,Limeil-Brévannes,2.48333,48.7333
alfortville,ALFORTVILLE,alfortville,Alfortville,2.41667,48.8
plessis-trevise,LE PLESSIS-TREVISE,le plessis trevise,Le Plessis-Trévise,2.56667,48.8167
choisy-le-roi,CHOISY-LE-ROI,choisy le roi,Choisy-le-Roi,2.41667,48.7667
saint-mande,SAINT-MANDE,saint mande,Saint-Mandé,2.41667,48.8333
fresnes-94,FRESNES,fresnes,Fresnes,2.31667,48.75
villiers-sur-marne,VILLIERS-SUR-MARNE,villiers sur marne,Villiers-sur-Marne,2.55,48.8333
kremlin-bicetre,LE KREMLIN-BICETRE,le kremlin bicetre,Le Kremlin-Bicêtre,2.36667,48.8167
boissy-saint-leger,BOISSY-SAINT-LEGER,boissy saint leger,Boissy-Saint-Léger,2.51667,48.75
queue-en-brie,LA QUEUE-EN-BRIE,la queue en brie,La Queue-en-Brie,2.58333,48.7833
ormesson-sur-marne,ORMESSON-SUR-MARNE,ormesson sur marne,Ormesson-sur-Marne,2.55,48.7833
arcueil,ARCUEIL,arcueil,Arcueil,2.33333,48.8
marolles-en-brie-94,MAROLLES-EN-BRIE,marolles en brie,Marolles-en-Brie,2.55,48.7333
villecresnes,VILLECRESNES,villecresnes,Villecresnes,2.53333,48.7167
perreux-sur-marne,LE PERREUX-SUR-MARNE,le perreux sur marne,Le Perreux-sur-Marne,2.5,48.85
valenton,VALENTON,valenton,Valenton,2.46667,48.75
nogent-sur-marne,NOGENT-SUR-MARNE,nogent sur marne,Nogent-sur-Marne,2.48333,48.8333
cachan,CACHAN,cachan,Cachan,2.33333,48.7833
saint-maur-des-fosses,SAINT-MAUR-DES-FOSSES,saint maur des fosses,Saint-Maur-des-Fossés,2.5,48.8
