nom_com,nom_com_m,insee_com,statut,population,insee_arr,insee_dep,insee_reg,code_epci,X_COORD,Y_COORD,latitude,longitude
Villiers-Charlemagne,VILLIERS-CHARLEMAGNE,53273,Commune simple,1122,1,53,52,245300223,425009.297458,6764741.64642,47.923207,-0.675982
Bossus-lès-Rumigny,BOSSUS-LES-RUMIGNY,08073,Commune simple,103,1,08,44,200041622,790411.282536,6971890.4806,49.825613,4.263703
Coudray,COUDRAY,53078,Commune simple,855,1,53,52,245300447,427782.374435,6749679.4531,48.110468,1.196488
Vacognes-Neuilly,VACOGNES-NEUILLY,14721,Commune simple,627,2,14,28,200066728,441914.439213,6893007.72427,49.07579,-0.527182
Loiron-Ruillé,LOIRON-RUILLE,53137,Commune simple,2667,2,53,52,200083392,406644.173724,6780482.12566,48.04816,-0.929977
Cerfontaine,CERFONTAINE,59142,Commune simple,688,1,59,32,200043396,773145.9266259999,7018404.79645,50.260398,4.018824
Moriat,MORIAT,63242,Commune simple,366,3,63,84,200070407,720284.884607,6478389.38402,45.404801,3.260662
Saint-Amand,SAINT-AMAND,62741,Commune simple,122,1,62,32,200069482,668603.350222,7008051.45193,45.97219,2.181614
Arces-Dilo,ARCES-DILO,89014,Commune simple,605,3,89,27,248900664,744225.1050589998,6777748.70908,48.083839,3.544934
Talizat,TALIZAT,15231,Commune simple,581,3,15,84,200066660,704187.563213,6447120.94354,45.131319,3.07273
Bréville-sur-Mer,BREVILLE-SUR-MER,50081,Commune simple,778,1,50,28,200042604,365805.175563,6872927.0522,48.869778,-1.554825
Origné,ORIGNE,53172,Commune simple,423,1,53,52,245300447,421303.725776,6767935.44626,47.943251,-0.749997
Éterville,ETERVILLE,14254,Commune simple,1631,2,14,28,200065597,449930.955274,6899654.02554,49.147687,-0.42601
Champdeuil,CHAMPDEUIL,77081,Commune simple,726,2,77,11,200070779,680186.254786,6835803.00225,48.617079,2.727469
Épinay-sur-Odon,EPINAY-SUR-ODON,14241,Commune simple,614,4,14,28,200069524,435604.49281,6891484.15439,49.075942,-0.621285
Bromont-Lamothe,BROMONT-LAMOTHE,63055,Commune simple,976,4,63,84,200071215,685289.366727,6525879.57145,45.842809,2.807221
Chaumont,CHAUMONT,18060,Commune simple,54,2,18,24,241800432,680962.706321,6637957.44962,46.8457,2.747908
Monts-en-Bessin,MONTS-EN-BESSIN,14449,Commune simple,415,4,14,28,200069524,436555.91423,6897378.29236,49.117532,-0.600189
Frugerès-les-Mines,FRUGERES-LES-MINES,43099,Commune simple,557,1,43,84,244301099,724145.8683449998,6476456.84977,45.386762,3.307101
Wiry-au-Mont,WIRY-AU-MONT,80825,Commune simple,121,1,80,32,200070993,616915.524413,6984714.54862,49.957238,1.83761
Goumois,GOUMOIS,25280,Commune simple,162,2,25,27,200023075,997757.5578210001,6692625.14035,47.260763,6.945635
Ouffières,OUFFIERES,14483,Commune simple,189,2,14,28,200066710,444934.94019,6886168.93284,49.024371,-0.489621
Establet,ESTABLET,26123,Commune simple,27,1,26,84,242600534,893954.5681199998,6381112.16291,44.506135,5.437466
Heudicourt,HEUDICOURT,27333,Commune simple,684,1,27,28,200071843,602769.405716,6915775.17244,49.337842,1.650962
Anzin-Saint-Aubin,ANZIN-SAINT-AUBIN,62037,Commune simple,2742,1,62,32,200033579,681487.318696,7024509.05369,50.317521,2.738838
Gesnes,GESNES,53105,Commune simple,228,3,53,52,200033298,432841.375153,6789417.29593,48.144781,-0.587591
Roffiac,ROFFIAC,15164,Commune simple,615,3,15,84,200066660,701280.927687,6438841.19721,45.057421,3.011753
Singly,SINGLY,08422,Commune simple,135,1,08,44,240800862,823318.273288,6950582.73343,49.643688,4.698199
Massiac,MASSIAC,15119,Commune simple,1745,3,15,84,200066637,715655.161513,6460672.463,45.255629,3.200789
Cuttoli-Corticchiato,CUTTOLI-CORTICCHIATO,2A103,Commune simple,2009,1,2A,94,242010056,1188185.62549,6115550.03193,41.990885,8.909287
Achicourt,ACHICOURT,62004,Commune simple,7799,1,62,32,200033579,682566.945096,7019400.18431,50.282028,2.769069
Saint-Brice,SAINT-BRICE,53203,Commune simple,528,1,53,52,245300223,442907.319939,6756877.03544,49.261078,3.993696
Gognies-Chaussée,GOGNIES-CHAUSSEE,59264,Commune simple,752,1,59,32,200043396,767171.0309239998,7025893.57165,50.310945,3.933672
Malherbe-sur-Ajon,MALHERBE-SUR-AJON,14037,Commune simple,548,4,14,28,200069524,438756.947633,6889319.62196,49.052868,-0.568078
Girac,GIRAC,46123,Commune simple,379,2,46,76,200066371,607246.681749,6426083.64105,44.922459,1.824558
Yvrencheux,YVRENCHEUX,80833,Commune simple,127,1,80,32,200070936,627455.809129,7009239.36639,50.181911,1.994779
Vergongheon,VERGONGHEON,43258,Commune simple,1851,1,43,84,244301099,725905.437317,6474826.1927,45.373612,3.345346
Saint-Loup-du-Dorat,SAINT-LOUP-DU-DORAT,53233,Commune simple,364,1,53,52,245300223,444165.388619,6759469.33156,47.889066,-0.413324
Les Monts d'Aunay,LES MONTS D'AUNAY,14027,Commune simple,4669,4,14,28,200069524,433472.87243,6882116.95638,49.008228,-0.646572
Carpiquet,CARPIQUET,14137,Commune simple,2607,2,14,28,200065597,448451.879373,6904052.41221,49.185096,-0.447865
Saint-Saviol,SAINT-SAVIOL,86247,Commune simple,532,2,86,75,200070035,486284.003834,6564286.4347,46.134039,0.230323
Montpezat-sous-Bauzon,MONTPEZAT-SOUS-BAUZON,07161,Commune simple,797,1,07,84,200039824,794774.892477,6402641.40806,44.710467,4.207494
Burzet,BURZET,07045,Commune simple,439,1,07,84,200039824,797664.024199,6406197.02347,44.742665,4.241542
Saint-Maurice-en-Gourgois,SAINT-MAURICE-EN-GOURGOIS,42262,Commune simple,1813,1,42,84,244200770,792646.8787099998,6479420.97708,45.407357,4.199403
Commercy,COMMERCY,55122,Sous-préfecture,5536,2,55,44,200066157,887920.826982,6852620.72258,48.762302,5.588899
Trélazé,TRELAZE,49353,Commune simple,14658,1,49,52,244900015,438315.006405,6711430.44794,47.44055,-0.494155
La Répara-Auriples,LA REPARA-AURIPLES,26020,Commune simple,235,1,26,84,242600252,858095.322668,6397771.28452,44.657014,5.000773
Boulzicourt,BOULZICOURT,08076,Commune simple,958,1,08,44,240800862,822549.068618,6955853.44333,49.692955,4.689633
Livron-sur-Drôme,LIVRON-SUR-DROME,26165,Commune simple,9104,1,26,84,242600252,845430.2683099998,6411502.78294,44.772217,4.832817
Fraisses,FRAISSES,42099,Commune simple,3723,3,42,84,244200770,798650.8520789999,6476905.28546,45.389877,4.261983
Nœux-les-Mines,NŒUX-LES-MINES,62617,Commune simple,12074,2,62,32,200072460,676015.355113,7041999.59143,50.48071,2.671156
Arquenay,ARQUENAY,53009,Commune simple,638,1,53,52,245300223,432376.594872,6771117.97107,47.986232,-0.566125
Grez-en-Bouère,GREZ-EN-BOUERE,53110,Commune simple,1011,1,53,52,245300223,435610.098371,6758137.45415,47.872882,-0.523907
Tracy-Bocage,TRACY-BOCAGE,14708,Commune simple,303,4,14,28,200069524,430546.916291,6892263.88479,49.074587,-0.688993
Couloisy,COULOISY,60167,Commune simple,541,3,60,32,246000749,702036.047673,6922353.76849,49.396836,3.027572
Le Châtelet-sur-Sormonne,LE CHATELET-SUR-SORMONNE,08110,Commune simple,160,1,08,44,200067759,809245.6491649998,6972340.85475,49.831088,4.520758
Boutteville,BOUTTEVILLE,50070,Commune simple,73,2,50,28,200042729,391125.676808,6929560.64067,49.390798,-1.255523
Banassac-Canilhac,BANASSAC-CANILHAC,48017,Commune simple,1044,2,48,76,200069268,713560.764396,6370181.22999,44.419945,3.144907
Saint-André-et-Appelles,SAINT-ANDRE-ET-APPELLES,33369,Commune simple,686,5,33,75,243301371,478639.024502,6416290.75512,44.8173,0.210421
Gravelines,GRAVELINES,59273,Commune simple,11166,4,59,32,245900428,639762.474726,7100592.05502,50.997163,2.126489
Sainte-Honorine-du-Fay,SAINTE-HONORINE-DU-FAY,14592,Commune simple,1339,2,14,28,200066728,444980.630318,6891200.37947,49.079809,-0.491456
Les Ifs,LES IFS,76371,Commune simple,75,1,76,28,247600729,584654.24896,6977802.37176,48.40077,-2.313227
Omont,OMONT,08335,Commune simple,84,1,08,44,240800862,825850.4414239998,6945227.4114,49.59051,4.729178
Flins-Neuve-Église,FLINS-NEUVE-EGLISE,78237,Commune simple,156,1,78,11,247800550,595655.135406,6866756.42742,48.894132,1.581329
Crémarest,CREMAREST,62255,Commune simple,786,3,62,32,200018083,614301.944137,7067728.54939,50.719527,1.766799
Loos-en-Gohelle,LOOS-EN-GOHELLE,62528,Commune simple,6751,7,62,32,246200364,684759.48814,7039949.51102,50.452329,2.768757
Saint-Hilaire-Cusson-la-Valmitte,SAINT-HILAIRE-CUSSON-LA-VALMITTE,42235,Commune simple,335,1,42,84,200065886,782952.113125,6474889.77274,45.366091,4.084207
Merle-Leignec,MERLE-LEIGNEC,42142,Commune simple,320,1,42,84,200065886,780178.148925,6475507.74189,45.377331,4.019045
Périgneux,PERIGNEUX,42169,Commune simple,1512,1,42,84,200065886,789357.9949039998,6483752.06986,45.440395,4.156627
Chémeré-le-Roi,CHEMERE-LE-ROI,53067,Commune simple,402,1,53,52,245300223,442982.49923,6769363.6993,47.978984,-0.442546
Maizet,MAIZET,14393,Commune simple,363,2,14,28,200066728,447609.268756,6891720.91632,49.064889,-0.440963
Saulges,SAULGES,53257,Commune simple,318,3,53,52,200033298,445870.408399,6769532.38878,47.98294,-0.407341
Lauwin-Planque,LAUWIN-PLANQUE,59334,Commune simple,1679,3,59,32,200044618,702122.823872,7032796.19812,50.396013,3.0366
Tourteron,TOURTERON,08458,Commune simple,179,4,08,44,240800862,818891.3329499998,6939155.39867,49.542229,4.617513
Jonval,JONVAL,08238,Commune simple,98,4,08,44,240800862,820319.837083,6942407.84997,49.570101,4.665078
Colomiers,COLOMIERS,31149,Commune simple,38951,3,31,76,243100518,564908.128692,6280615.99628,43.597835,1.328711
Parly,PARLY,89286,Commune simple,819,1,89,27,200067130,726230.280825,6739894.55303,47.755661,3.360285
Saint-Léger,SAINT-LEGER,53232,Commune simple,308,3,53,52,200033298,443437.54267,6781800.35081,48.082012,-0.455164
Saint-Vaast-sur-Seulles,SAINT-VAAST-SUR-SEULLES,14661,Commune simple,147,1,14,28,200069516,435167.255436,6898964.36659,49.136954,-0.636918
Ottmarsheim,OTTMARSHEIM,68253,Commune simple,1885,4,68,44,200066009,1036256.36896,6752448.55636,47.789556,7.504335
Lau-Balagnas,LAU-BALAGNAS,65267,Commune simple,524,1,65,76,200070811,447968.747402,6215276.66788,42.992867,-0.092778
Cornebarrieu,CORNEBARRIEU,31150,Commune simple,6592,3,31,76,243100518,564631.700896,6284742.76469,43.636144,1.29642
Castelnau-de-Montmiral,CASTELNAU-DE-MONTMIRAL,81064,Commune simple,1033,1,81,76,200066124,602363.75574,6321644.33403,43.967081,1.819614
Le Mesnil-au-Grain,LE MESNIL-AU-GRAIN,14412,Commune simple,77,4,14,28,200069524,436444.617837,6888970.83929,49.043365,-0.59915
Saint-Savin,SAINT-SAVIN,65396,Commune simple,373,1,65,76,200070811,447554.7626,6213384.32674,42.981233,-0.085896
Saint-Bonnet-le-Château,SAINT-BONNET-LE-CHATEAU,42204,Commune simple,1527,1,42,84,200065886,783302.428694,6481189.18289,45.422166,4.067814
Lignerolles,LIGNEROLLES,36095,Commune simple,101,3,36,24,243600350,635822.780644,6600433.03558,46.509474,2.175919
Parfouru-sur-Odon,PARFOURU-SUR-ODON,14491,Commune simple,196,4,14,28,200069524,436533.748795,6893693.41469,49.087555,-0.602104
Kaltenhouse,KALTENHOUSE,67230,Commune simple,2333,2,67,44,200067874,1054746.24925,6865349.64456,48.792377,7.829033
Apinac,APINAC,42006,Commune simple,416,1,42,84,200065886,777788.1914689998,6477469.76726,45.379963,3.995222
Saint-Louet-sur-Seulles,SAINT-LOUET-SUR-SEULLES,14607,Commune simple,148,4,14,28,200069524,431503.906693,6894791.47863,49.111604,-0.658804
May-sur-Orne,MAY-SUR-ORNE,14408,Commune simple,1960,2,14,28,200066728,453307.778096,6893746.92517,49.091499,-0.390174
Préaux,PREAUX,53184,Commune simple,166,1,53,52,245300223,441392.268424,6765305.79564,47.940855,-0.469733
Esquay-Notre-Dame,ESQUAY-NOTRE-DAME,14249,Commune simple,1433,2,14,28,200066728,446632.404748,6895952.08004,49.117053,-0.4775
Estivareilles,ESTIVAREILLES,42091,Commune simple,686,1,42,84,200065886,779498.18648,6481768.10997,45.407263,4.0416
Vendes,VENDES,14734,Commune simple,320,1,14,28,200069516,437389.202302,6899567.87512,49.142675,-0.591448
Champmotteux,CHAMPMOTTEUX,91137,Commune simple,368,1,91,11,200017846,649273.036438,6805085.96349,48.344607,2.319611
Fleury-sur-Orne,FLEURY-SUR-ORNE,14271,Commune simple,4915,2,14,28,200065597,453627.695551,6899142.20258,49.138888,-0.38649
Saillant,SAILLANT,63309,Commune simple,288,1,63,84,200070761,772408.2151969998,6483682.14801,45.437764,3.93033
Souvigné-sur-Sarthe,SOUVIGNE-SUR-SARTHE,72343,Commune simple,629,1,72,52,247200090,444770.19717,6752720.19416,47.823258,-0.395141
Brée,BREE,53043,Commune simple,535,3,53,52,200033298,438472.866389,6789821.30081,48.150406,-0.517326
Saint-Paul-en-Cornillon,SAINT-PAUL-EN-CORNILLON,42270,Commune simple,1364,3,42,84,244200770,796929.0431239998,6478213.81695,45.397806,4.225679
Landes-sur-Ajon,LANDES-SUR-AJON,14353,Commune simple,426,4,14,28,200069524,439130.956139,6892222.57191,49.075885,-0.585012
Amayé-sur-Orne,AMAYE-SUR-ORNE,14006,Commune simple,1001,2,14,28,200066728,449202.083668,6893385.34531,49.085284,-0.44747
Castillon,CASTILLON,14140,Commune simple,344,1,14,28,200066801,423259.087628,6906207.98506,49.00716,0.143273
Les Moutiers-en-Cinglais,LES MOUTIERS-EN-CINGLAIS,14458,Commune simple,517,2,14,28,200066710,448684.779101,6885811.84509,49.013413,-0.438156
Échevannes,ECHEVANNES,21240,Commune simple,299,2,21,27,242100154,862480.909092,6718561.79971,47.335045,4.991051
Luriecq,LURIECQ,42126,Commune simple,1311,1,42,84,200065886,783939.98401,6484128.53217,45.456914,4.107257
Aboën,ABOEN,42001,Commune simple,439,1,42,84,244200770,788133.477087,6479879.20499,45.414832,4.139967
Neau,NEAU,53163,Commune simple,774,3,53,52,200033298,441791.292637,6791211.85212,48.154612,-0.482977
Deneuvre,DENEUVRE,54154,Commune simple,522,2,54,44,200070324,975124.608133,6820574.89793,48.43967,6.738332
Aurec-sur-Loire,AUREC-SUR-LOIRE,43012,Commune simple,6111,3,43,84,244301131,794279.559297,6475083.90207,45.368849,4.198428
Usson-en-Forez,USSON-EN-FOREZ,42318,Commune simple,1482,1,42,84,200065886,773089.201416,6477348.47632,45.373114,3.958267
Fresnes-lès-Montauban,FRESNES-LES-MONTAUBAN,62355,Commune simple,572,1,62,32,200044048,694979.480641,7026512.77962,50.337084,2.93201
Caloire,CALOIRE,42031,Commune simple,316,3,42,84,244200770,796629.6686729998,6480207.70189,45.404213,4.235414
Saint-Éloy-la-Glacière,SAINT-ELOY-LA-GLACIERE,63337,Commune simple,56,1,63,84,200070761,744300.6539219999,6496168.4372,45.561016,3.573713
Charbonnières-les-Varennes,CHARBONNIERES-LES-VARENNES,63092,Commune simple,1728,4,63,84,200070753,698417.848235,6533164.19926,45.890719,2.988134
La Motte-du-Caire,LA MOTTE-DU-CAIRE,04134,Commune simple,560,4,04,93,200068765,941502.601565,6364882.63525,44.34463,6.028636
Narbonne,NARBONNE,11262,Sous-préfecture,54700,3,11,76,241100593,701643.075508,6229533.23172,43.177094,2.998976
Val d'Arry,VAL D'ARRY,14475,Commune simple,2256,4,14,28,200069524,439582.716878,6896296.88408,49.11718,-0.5734
Chambost-Longessaigne,CHAMBOST-LONGESSAIGNE,69038,Commune simple,938,1,69,84,200066587,807202.1155019999,6520334.92079,45.773956,4.381112
Le Monestier,LE MONESTIER,63230,Commune simple,210,1,63,84,200070761,750879.087855,6495562.48124,45.562924,3.663253
Saint-Loup-des-Vignes,SAINT-LOUP-DES-VIGNES,45288,Commune simple,398,3,45,24,200071850,657353.127534,6771368.04182,48.038603,2.411382
Boulay-les-Ifs,BOULAY-LES-IFS,53038,Commune simple,156,3,53,52,200042182,467855.639164,6818656.47969,48.415197,-0.122727
Griselles,GRISELLES,21309,Commune simple,89,3,21,27,242101434,802113.7861059998,6753712.72899,47.867441,4.353638
Merry-la-Vallée,MERRY-LA-VALLEE,89251,Commune simple,376,1,89,27,248900524,723557.378852,6743098.29476,48.411802,-2.311219
Saclay,SACLAY,91534,Commune simple,4029,3,91,11,200056232,638668.20232,6848746.16753,48.729817,2.172626
Arpheuilles,ARPHEUILLES,18013,Commune simple,297,2,18,24,200036135,667016.847994,6632513.02591,46.788255,2.53464
Gigney,GIGNEY,88200,Commune simple,46,1,88,44,200068757,947528.594031,6797482.47492,48.235116,6.338081
Corquilleroy,CORQUILLEROY,45104,Commune simple,2792,1,45,24,244500203,677199.863784,6771208.08403,48.04672,2.688005
Massongy,MASSONGY,74171,Commune simple,1494,4,74,84,200067551,955733.481396,6585760.0053,46.319804,6.325733
Ayette,AYETTE,62068,Commune simple,324,1,62,32,200035442,680852.270308,7007981.37521,50.172051,2.734894
Montargis,MONTARGIS,45208,Sous-préfecture,14643,1,45,24,244500203,680405.080163,6766556.62319,47.993553,2.722862
Grandchamp,GRANDCHAMP,72142,Commune simple,156,2,72,52,200072700,491023.722221,6804441.6165,48.300637,0.195016
Hauterive,HAUTERIVE,61202,Commune simple,473,1,61,28,200035103,493549.982766,6823816.31198,48.475577,0.210255
Neauphe-sous-Essai,NEAUPHE-SOUS-ESSAI,61301,Commune simple,211,1,61,28,200035111,493037.51705,6832934.33853,48.559503,0.204452
Sées,SEES,61464,Commune simple,4179,1,61,28,200035111,491354.103431,6837549.02822,48.605544,0.174957
Villexanton,VILLEXANTON,41292,Commune simple,201,1,41,24,200055481,583496.447924,6739042.97108,47.739483,1.44741
Coussay,COUSSAY,86085,Commune simple,251,3,86,75,200069763,486784.718069,6641379.38757,46.843255,0.195189
Saint-Bonnet-le-Chastel,SAINT-BONNET-LE-CHASTEL,63324,Commune simple,208,1,63,84,200070761,749852.905378,6484845.98826,45.450688,3.634252
Campigneulles-les-Petites,CAMPIGNEULLES-LES-PETITES,62207,Commune simple,552,4,62,32,200069029,610113.284535,7038810.92218,50.450231,1.748335
Thiolières,THIOLIERES,63431,Commune simple,161,1,63,84,200070761,754070.3750399998,6498225.20541,45.585681,3.699967
Fournols,FOURNOLS,63162,Commune simple,317,1,63,84,200070761,746025.078095,6491488.12567,45.518179,3.586978
Larré,LARRE,61224,Commune simple,435,1,61,28,246100663,490710.840201,6825220.93991,48.497515,0.16038
Magné,MAGNE,86141,Commune simple,675,2,86,75,200070035,499383.61615,6586585.5318,46.357515,0.388707
Merrey,MERREY,52320,Commune simple,100,1,52,44,200069664,893104.175145,6775672.67747,48.055853,5.590399
Saint-Bonnet-le-Bourg,SAINT-BONNET-LE-BOURG,63323,Commune simple,163,1,63,84,200070761,746603.680862,6482109.69307,45.435094,3.606579
Grabels,GRABELS,34116,Commune simple,8430,3,34,76,243400017,764069.3472589998,6283818.86365,43.650944,3.82635
Succieu,SUCCIEU,38498,Commune simple,735,2,38,84,243800604,882821.584626,6494948.51659,45.523021,5.353613
Beaugies-sous-Bois,BEAUGIES-SOUS-BOIS,60052,Commune simple,101,3,60,32,246000756,707205.931264,6948676.16625,49.640488,3.105997
Champétières,CHAMPETIERES,63081,Commune simple,272,1,63,84,200070761,752990.8846119998,6490889.33672,45.50772,3.719748
Ladon,LADON,45178,Commune simple,1389,1,45,24,200067676,664668.380347,6767782.40959,48.002524,2.54267
Saint-Pierre-de-Coutances,SAINT-PIERRE-DE-COUTANCES,50537,Commune simple,408,3,50,28,200067023,375842.388699,6891363.52389,49.032337,-1.446887
Aix-la-Fayette,AIX-LA-FAYETTE,63002,Commune simple,93,1,63,84,200070761,741286.034832,6489877.7238,45.516382,3.52976
Saint-Ferréol-des-Côtes,SAINT-FERREOL-DES-COTES,63341,Commune simple,544,1,63,84,200070761,754428.909446,6493224.28397,45.53042,3.713771
Glénay,GLENAY,79134,Commune simple,569,1,79,75,247900798,453129.577973,6644661.51781,46.858365,-0.222925
Saint-Germain-du-Corbéis,SAINT-GERMAIN-DU-CORBEIS,61397,Commune simple,3798,1,61,28,246100663,482327.866043,6817117.15979,48.419238,0.0805
Fauville,FAUVILLE,27234,Commune simple,353,3,27,28,200071454,568303.922371,6881944.17565,49.016851,1.187387
Surgy,SURGY,58282,Commune simple,328,2,58,27,200067429,738079.930059,6712677.48515,47.508055,3.514485
Messemé,MESSEME,86156,Commune simple,239,1,86,75,248600447,484955.552595,6660562.81649,47.012937,0.169828
Massoins,MASSOINS,06082,Commune simple,102,2,06,93,200039931,1030921.50316,6325191.74962,43.940732,7.125666
Mieuxcé,MIEUXCE,61279,Commune simple,624,1,61,28,246100663,477866.1622,6816592.55113,48.401563,0.010558
Molas,MOLAS,31347,Commune simple,167,2,31,76,200072643,520007.195174,6258237.41121,43.391601,0.780965
Fayet-Ronaye,FAYET-RONAYE,63158,Commune simple,106,1,63,84,200070761,741893.798391,6480107.48623,45.42562,3.536291
Saint-Germain-l'Herm,SAINT-GERMAIN-L'HERM,63353,Commune simple,487,1,63,84,200070761,742533.671337,6484984.10665,45.46036,3.543519
Le Ribay,LE RIBAY,53190,Commune simple,460,3,53,52,200055887,447089.704923,6814143.62484,48.385525,-0.407146
Ancinnes,ANCINNES,72005,Commune simple,949,2,72,52,200072700,490678.309087,6810409.7112,48.363857,0.174357
Granace,GRANACE,2A128,Commune simple,90,4,2A,94,242010130,1201691.81,6079019.97735,41.645898,9.008396
Saint-Aubin-du-Désert,SAINT-AUBIN-DU-DESERT,53198,Commune simple,240,3,53,52,200042182,463928.355572,6806336.15968,48.335214,-0.17862
